Time,fx,fy,fz,tx,ty,tz
178.9509482383728,-1.1220905117579085,2.4589523095993226,-1.7657534104355932,-0.5918726532096826,0.005845547968133275,0.20911459549686556
179.9515244960785,1.9585328992944158,-6.827269135922972,-4.018665780551921,-0.1486886634121886,0.04682056545169639,-0.03385297616828941
180.954087972641,3.089070357914628,-9.477103212696615,-4.321990299308255,-0.15251385599080583,0.15159194469442683,-0.14440583368089469
181.95923471450806,3.5122473811042783,-8.802094953694374,-4.3334891515278136,-0.22175036619993244,0.11970201130343051,-0.22402399595235595
182.96438789367676,3.101555534288886,-10.63150477143876,-4.37162501767626,-0.2756262470372057,0.04875224479567601,-0.26821933312195906
183.96953105926514,2.1755161704962958,-11.853669711938966,-4.586295082293157,-0.4132419809805376,0.06608892514544984,-0.25191929422100734
184.96981978416443,-0.06508881657680848,-3.837085573786267,-2.455625965557856,-0.4211099850470786,0.030350903565155282,-0.2953864842525634
