Time,fx,fy,fz,tx,ty,tz
207.4665458202362,-0.7195622459121667,7.5437139244361715,-1.9278512375011134,-0.8024298867290677,-0.06543248073988193,0.18255087962382055
208.46701622009277,-4.485882793884221,-13.70297740921707,-3.6634767506190467,-0.36346684753010405,-0.0766548010633779,-0.032232576985098016
